Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Continent
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,254380808746.0,257716293344.0,260604632869.0,287120112864.0,326748563780.0,359974228362.0,373234480844.0,384168439193.0,406933448658.0,454719632225.0,497394778758.0,534228369112.0,600161045168.0,766886718377.0,976815722584.0,1078098104980.0,1160904820761.0,1301917067253.0,1443031406578.0,1678362101291.0,1986493674211.0,2231371215509.0,2198750357109.0,2131216215696.0,2192549478802.0,2282956356063.0,2329597450033.0,2403584804620.0,2563703586651.0,2747806444501.0,3150623904403.0,3044708628353.0,3237107286358.0,3501345257040.0,3942384848752.0,4590529240162.0,5108551494540.0,5422776104608.0,5322192219239.0,5120006885011.0,5556546271415.0,5573293851566.0,5676642577370.0,6355971327726.0,7458787938490.0,8806342066460.0,10373325425939.0,12745162554495.0,15135753455449.0,15187183923617.0,18500106536864.0,21818776039542.0,23251473713360.0,24703471814277.0,25857736813685.0,25097130636127.0,25404351578542.0,27795014626627.0,29601678469854.0,30509054766961.0,29540859400643.0,34855974285499.0,36528767758178.0,37622349618946.0,38925709373018.0,Global
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.0,4938775510.0,2436849342.0,2682456897.0,3559608640.0,4707041315.0,4642021256.0,3912986091.0,3765745023.0,3863619285.0,3772859034.0,3709636031.0,4018365747.0,4946296599.0,5682784472.0,6258602873.0,6861226972.0,8336474974.0,9909552435.0,9401736825.0,9407170321.0,10494626768.0,9745261301.0,10817702346.0,11362265253.0,10064519963.0,10672467073.0,11307067070.0,12683068114.0,12606338449.0,12361036914.0,14000283827.0,13932436550.0,15855131189.0,16951682245.0,Europe
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.6,343771973.0,339913867.1,359772315.1,395218628.9,486617280.3,563683703.3,538747340.0,830710615.2,939228017.2,1049838548.0,1222702573.0,1595422956.0,2704362789.0,2234583940.0,1680304773.0,1496616127.0,1387809615.0,1594347021.0,2132938007.0,2437004680.0,2712207901.0,2824822489.0,3248417791.0,3576562682.0,3680775037.0,3632801877.0,2655768636.0,3373322735.0,3743103420.0,3414879486.0,3894433432.0,4091446054.0,3521570876.0,4124281594.0,4647238257.0,5605613011.0,6485774930.0,7429066951.0,8212007554.0,9699047443.0,11462490840.0,12155217833.0,12710739159.0,15452791789.0,14795114603.0,15747192681.0,17081681993.0,15583181170.0,16743796800.0,18308362040.0,20368015381.0,20477421885.0,20698560939.0,22999245263.0,22539987719.0,24813860599.0,26794747240.0,Africa
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250728796.3,264578484.8,295106628.3,345616105.9,376081124.3,474618321.5,527936988.8,625563170.7,793673401.6,1001288847.0,1250198601.0,1243509394.0,1234474404.0,1165729707.0,1101807023.0,1117797439.0,1435038441.0,1751293461.0,2019503068.0,2118655677.0,2547328748.0,2750216747.0,3021942759.0,2709193538.0,2998505428.0,3709396045.0,3822547197.0,3787023707.0,4010111688.0,4111857809.0,4036809815.0,4070867133.0,4455127414.0,5418315224.0,6104141520.0,6393234993.0,6749838806.0,7908412306.0,9135419465.0,8734745698.0,9097044159.0,9789361703.0,9609532089.0,10796782636.0,11888032874.0,11340795042.0,12025782834.0,14161366724.0,16153779511.0,16337793531.0,16404663226.0,19739875611.0,18928276162.0,22610561526.0,24971574502.0,Europe
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,545098447.6,605581577.3,634528872.0,598998418.7,411419905.8,367053117.2,293103478.5,420359035.9,559956130.3,571854214.6,563555630.8,587448405.5,662213082.7,719754655.4,1225589878.0,1061107354.0,1204699849.0,873579931.9,935408775.0,952265043.4,1038225167.0,1111000765.0,1481165468.0,1381573615.0,1304063253.0,1478908173.0,1582873750.0,1562448077.0,1541088312.0,2013448229.0,2115193513.0,2069832687.0,2411552289.0,3163020035.0,4432257174.0,5289174943.0,6123556717.0,4722288496.0,6459461639.0,8486832801.0,8905066164.0,6477790688.0,6777632512.0,10467109978.0,10567354056.0,11986972419.0,14502553710.0,20182477481.0,31862554102.0,36906181381.0,49540813342.0,59977326086.0,59937796648.0,60269732855.0,65531374210.0,59607290408.0,63298361984.0,66053040475.0,67860515993.0,75065106243.0,79006113670.0,66345291149.0,62253049903.0,66757619000.0,74068349524.0,Asia
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,21951472906.0,22897686862.0,23311084905.0,25680699750.0,28686249644.0,31805270075.0,33969222899.0,37310104874.0,41897056401.0,46594338114.0,52340685828.0,59203404913.0,67256893586.0,82948300158.0,127536402530.0,146512034375.0,180747740964.0,208782139667.0,224123730456.0,278630477034.0,338338373850.0,330377717263.0,369223568201.0,404172364785.0,422201894050.0,453639097760.0,487666576858.0,426964720173.0,414053622106.0,415824495351.0,561877076910.0,380581307726.0,390454378977.0,344284389247.0,361933969698.0,403354671309.0,446894233172.0,465770068822.0,475820335109.0,515243741248.0,577555414244.0,580413513040.0,564911705200.0,624719536901.0,739740964067.0,857124990345.0,996469245694.0,1209996477298.0,1466149480565.0,1418668447671.0,1626058953370.0,1906060807193.0,2052891275800.0,1930423514702.0,1919784977903.0,1780659355969.0,1849124741126.0,1878260539943.0,1877875348077.0,1834354275856.0,1667961526440.0,1939712222007.0,2160815136191.0,2094668147145.0,2203604227426.0,Asia
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838288806.0,854261160.7,828950327.4,984293043.8,1159869246.0,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2717702923.0,3677910895.0,4540861726.0,4142640317.0,4136936189.0,4507126949.0,4071829462.0,4422097763.0,4579636602.0,4010885991.0,4357469330.0,4803962016.0,5433467175.0,5483476883.0,4723571498.0,5823715810.0,6251215144.0,7644389160.0,8270016671.0,Europe
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2101394100.0,2310099100.0,2552401933.0,2725736633.0,2098734600.0,2186505475.0,2896178867.0,3020611600.0,3204461567.0,3576966800.0,2560785660.0,2379018326.0,1317611864.0,768401634.2,925817092.2,1452165005.0,1345719472.0,1180934203.0,1124440205.0,1057408589.0,1136896124.0,1267997934.0,1396555720.0,1595297356.0,1992066808.0,2523471601.0,3414055662.0,4234999704.0,5623216608.0,4583850368.0,7189481999.0,10409797378.0,12292770632.0,12582122604.0,12226514668.0,11619892591.0,11181350649.0,11480847741.0,13178094720.0,14206359018.0,13312981429.0,15286441738.0,17146471714.0,20325121394.0,23794540025.0,Asia
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1301000000.0,1179000000.0,866000000.0,914000000.0,1096000000.0,,,Oceania
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854856435.0,2798696511.0,2883161897.0,2958108170.0,3061646174.0,4030146135.0,4873663775.0,5551118149.0,6285219691.0,5930685215.0,5650154067.0,5950769427.0,6583526861.0,7937255565.0,8868504900.0,9509835537.0,10811456006.0,12920340965.0,12263894790.0,11411894724.0,14619279989.0,16688114144.0,17198073057.0,17978246586.0,16208985770.0,12069051237.0,13264640646.0,15017358953.0,15512759047.0,14235420174.0,16168055475.0,18883528581.0,20921079533.0,22745341305.0,Africa
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,,159213430.2,164271557.5,168186297.3,224495743.9,255340475.0,266533605.2,282615310.2,311395937.3,295062308.5,309405316.0,335568907.1,391669449.3,493237876.3,613010552.5,703377837.5,775045516.8,799030017.1,804629876.8,951900945.3,1047925106.0,1105494682.0,1108776653.0,1165171263.0,1074373230.0,1009723326.0,1186628778.0,1344664725.0,1414951290.0,1450647019.0,1506914408.0,2133692697.0,2164298425.0,1847353211.0,1944876755.0,2091726101.0,2132087009.0,2071996564.0,2032347665.0,1985922776.0,1779520886.0,1746063558.0,1777057481.0,2051147607.0,2362501023.0,2936019526.0,3919577286.0,4346212355.0,5206437194.0,4714595548.0,5628878798.0,6764627746.0,6728208836.0,7223071097.0,6592537782.0,6166863897.0,6398747592.0,6800135898.0,7473550557.0,7894764886.0,8260752385.0,9222536364.0,9557966698.0,10726838461.0,10908045687.0,Africa
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,162089563.8,191757729.5,197738207.9,253839557.9,218914569.2,230024160.5,227534083.5,238439290.9,206576630.6,221553612.9,224125805.0,251437337.8,318664899.6,404285775.1,669894029.6,673311287.1,713510051.5,834722972.2,1029040323.0,1227446632.0,1147027924.0,1157769444.0,1092923636.0,1104956573.0,1054564759.0,1090611325.0,1482601552.0,1906174438.0,2163252449.0,2211312823.0,2689212760.0,2895354736.0,3267677814.0,3307302126.0,3606050873.0,4094741652.0,4481489762.0,4243755308.0,4225813976.0,4402193195.0,4726108622.0,4675755867.0,4906494249.0,5894873920.0,6667418752.0,6576108447.0,7137710413.0,8277442915.0,10127777060.0,9264513545.0,10144716155.0,11677718382.0,11832323837.0,12434596541.0,13230490082.0,12162211503.0,12757680847.0,13896938315.0,14957535716.0,14645235205.0,11566111138.0,11622048697.0,12936444123.0,14072212290.0,14937861786.0,Africa
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1801156775.0,1801193910.0,1717379495.0,1780148049.0,1758028656.0,1646442273.0,1722586299.0,1721711808.0,2008189508.0,2314205130.0,2737087862.0,3206783830.0,2618837835.0,3013392658.0,1719864761.0,2033701498.0,3319573750.0,3875785863.0,2547609590.0,2584478924.0,2537307580.0,2498008665.0,5087328438.0,4669789300.0,5058726350.0,5320409651.0,5818279739.0,6451210219.0,7743617352.0,9009887947.0,10128323011.0,11648142958.0,8773203178.0,8031571928.0,8801326169.0,9219474379.0,7909868618.0,8943543794.0,9879220354.0,11051852713.0,11769313598.0,12378119199.0,12429059928.0,13363669673.0,11316411329.0,Africa
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916229477.0,1901856123.0,2001489602.0,2510110348.0,2674423922.0,2956337669.0,3143517944.0,3188924677.0,3330371551.0,3664552041.0,3864145667.0,4244395956.0,5043347250.0,7662902678.0,9496204302.0,9298800799.0,11050234599.0,13139488633.0,16358079862.0,21213264962.0,24488224677.0,25004285792.0,26804493635.0,30347442111.0,33942897422.0,31199633353.0,27734111400.0,32181210158.0,35272109220.0,38847965293.0,44024585240.0,49143148094.0,59167550163.0,66894966969.0,74478356958.0,88705342903.0,100855393910.0,100005323302.0,72167498981.0,79148421053.0,93789736842.0,92783947368.0,100845526316.0,110202368421.0,124749473684.0,143534405819.0,162692258307.0,193549569478.0,230811614370.0,202257453037.0,255017638456.0,297951668675.0,314443047642.0,323276235524.0,338066095097.0,301355266965.0,301256033870.0,319109094160.0,358788845713.0,365177721022.0,337456163961.0,373784553030.0,407830525990.0,399949418753.0,422227005429.0,Asia
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,582624755154.0,603055003183.0,646056325349.0,682281489551.0,733740484526.0,796652272547.0,874400174025.0,925611758907.0,1012423833006.0,1097008083539.0,1161681557632.0,1264667554744.0,1392809248874.0,1557409843566.0,1706504788139.0,1859668757177.0,2081069912576.0,2294598176305.0,2571444342386.0,2871741324296.0,3132696865996.0,3515026742788.0,3659222307441.0,3976793677183.0,4395317100092.0,4706204512482.0,4959811337024.0,5289645738279.0,5747233127659.0,6210293493275.0,6560811991361.0,6772291612316.0,7116394258319.0,7439432921639.0,7869047506907.0,8247740840061.0,8706425384133.0,9235474283856.0,9699948950000.0,10312911118271.0,10999201631932.0,11324592049355.0,11693699517098.0,12356169212635.0,13248368139278.0,14217175927779.0,15140995757591.0,15949814312783.0,16329827601722.0,15859346076157.0,16672942337486.0,17399367444175.0,18088716899522.0,18696254170835.0,19362844040440.0,19769184098217.0,20230005494907.0,21133744509244.0,22265612481783.0,23132124767673.0,22723045707000.0,25344749345423.0,27803134368745.0,29474089705279.0,31003826557365.0,North America
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2421990338.0,2249908578.0,2118710248.0,2297400688.0,1951260038.0,1608237350.0,1809048527.0,2300068217.0,2495094746.0,2535135798.0,2789921854.0,2996869281.0,3429521699.0,3251188833.0,3666503530.0,3978514206.0,3989163197.0,4154989950.0,3873109866.0,3868551730.0,3922232165.0,3557341215.0,3349169826.0,4926439384.0,6609205995.0,7248374838.0,8001779551.0,8839536476.0,8607431497.0,8938847189.0,11431412421.0,12523359441.0,13042053592.0,12043307277.0,12435430970.0,11335161084.0,10722018732.0,12895153371.0,13682019076.0,12541928303.0,10583748542.0,12402486184.0,12569449123.0,12408271449.0,13372354512.0,Africa
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,159594492.5,164206536.4,180036767.6,215507162.6,263108841.3,358815684.1,413985778.6,506808996.7,542293399.9,637403478.5,816652164.4,798313521.7,837620126.6,846004687.8,1047225724.0,1182463951.0,972564154.8,904599869.7,823857893.2,796066194.7,854820893.6,1201321514.0,1488093102.0,2072775508.0,2185082939.0,2529440424.0,2653780672.0,2923883281.0,2822243781.0,3038728385.0,3628440505.0,3606968436.0,3291131281.0,3556304833.0,3647802050.0,3420032041.0,3297734891.0,3740056748.0,4915353827.0,5895008978.0,6238629487.0,6979155388.0,8819917180.0,9067619760.0,8704438102.0,9364350077.0,10351448005.0,9659151917.0,10151382933.0,10635035595.0,8738203074.0,8724568955.0,9174048682.0,9896402284.0,9475655325.0,9454629468.0,10071349664.0,9623318718.0,9769167530.0,8548919387.0,Oceania
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526873.3,485785231.0,531736599.3,586294878.7,582816396.4,673383510.8,702296078.6,665586872.3,641214226.2,625867985.3,649916621.2,693573703.6,742779660.8,946385105.2,1026137111.0,1048690933.0,1064517601.0,1291458041.0,1774365590.0,2109277666.0,2508524721.0,2170893414.0,2017612216.0,1803099561.0,1461243326.0,1440581652.0,1904096998.0,2233006105.0,2280356193.0,2179567114.0,3512356508.0,3285796875.0,3386232579.0,3052673849.0,1938058175.0,2302537562.0,2405686940.0,2290318910.0,2643363519.0,2537789821.0,2241753193.0,2448714704.0,2782192879.0,3394084732.0,3760443738.0,4383315965.0,4756361252.0,5731485052.0,7297600226.0,7352131310.0,7851192502.0,8772950778.0,9426912648.0,10224897438.0,10862943544.0,9683867926.0,10398861982.0,11185104252.0,12837307497.0,12889555561.0,13744653103.0,14915002436.0,15433852712.0,16698786978.0,19876128486.0,Africa
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196174502.0,4467287893.0,4909399176.0,5165590254.0,5552931319.0,5874537650.0,6366917453.0,5203237919.0,5200997920.0,6634317346.0,12546094982.0,9181769912.0,12274416018.0,15162871287.0,24846641318.0,27778934625.0,36308883249.0,36035407725.0,36527862209.0,47259911894.0,64201788123.0,164475209516.0,142769363314.0,97094911792.0,73484359521.0,73745821158.0,54805852581.0,52676041931.0,49648470440.0,44003061108.0,54035795388.0,59526833412.0,52058181854.0,56721051402.0,80399613064.0,140919776986.0,185730236700.0,200850397618.0,218416200673.0,59145077039.0,69171451627.0,73557840064.0,95054059303.0,104738954264.0,135764731646.0,175670569969.0,238454997161.0,278260846800.0,339476276258.0,295008835381.0,366990417129.0,414466676831.0,463971018239.0,520117180314.0,574183763412.0,493026682801.0,404649125252.0,375745731053.0,421739251509.0,668219992691.0,598586817819.0,609147716973.0,646950257578.0,487387801881.0,252261880141.0,Africa
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,227223322.1,244144236.7,269283803.7,297324163.1,347119918.2,564290020.4,607140010.5,657140010.7,692859984.6,750000002.9,778569938.8,828569953.5,878570045.5,1092900015.0,1521400012.0,1581599959.0,1836899999.0,2226999874.0,2127699979.0,1567599982.0,2144300006.0,2474700227.0,2454499872.0,2753100058.0,3117599872.0,2683699935.0,2885799994.0,3851200118.0,2630900096.0,1013184756.0,1009455484.0,1488804124.0,1792800000.0,1756454248.0,3863185119.0,4140470000.0,4308351903.0,4389973490.0,4635347386.0,4856026259.0,5109587050.0,5351752034.0,5223727303.0,5322228351.0,5792932838.0,6321324279.0,6763672381.0,7423375015.0,8496967597.0,8298702489.0,8758602233.0,9774329333.0,10532017232.0,10982988249.0,11880438824.0,12756696261.0,13286093388.0,13785893007.0,13025221974.0,12699023614.0,12726422432.0,14209020362.0,15634572502.0,17805842284.0,19693982968.0,North America
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,13282979015.0,14599836396.0,15847582341.0,17193744109.0,20232048553.0,22721869808.0,24741480717.0,27143828099.0,30097635751.0,34086038090.0,38220884519.0,44644730576.0,54787070173.0,71946639603.0,87371810804.0,100397061694.0,109329386564.0,127203923857.0,156089077205.0,179933827310.0,195439301707.0,164375775854.0,158712765536.0,153671294109.0,144124462912.0,144057523222.0,201157708221.0,245406949521.0,262295966105.0,258716904292.0,318799003994.0,327982316124.0,363497050125.0,354070495966.0,379688232232.0,452967334614.0,451372549020.0,417506211882.0,438612530549.0,447778514140.0,417649282154.0,432536219669.0,475529972123.0,582435617082.0,661224886143.0,688133699636.0,737593995289.0,853499460873.0,957901566041.0,878954223140.0,852464982433.0,913140741333.0,845689017066.0,883951539007.0,901556501756.0,775743675303.0,797163949290.0,848233537846.0,929733599797.0,928903005576.0,932560861701.0,1054472123450.0,1046540797549.0,1135475867551.0,1214927698573.0,Europe
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5197398721.0,5669689210.0,6107076929.0,6553269536.0,7206522122.0,8111945661.0,8753940267.0,9577383653.0,10227087165.0,11136187440.0,12814123115.0,14583114840.0,17358610850.0,22534253703.0,27145693810.0,32877805200.0,35942270686.0,41508030431.0,46522900254.0,53132244624.0,64439382896.0,63596654761.0,62647195538.0,61627240831.0,62057955033.0,65416879914.0,78693118044.0,94229907236.0,101900260856.0,102633934391.0,119791843060.0,121872464483.0,130838040068.0,120579213713.0,127131319429.0,152029612325.0,163520109151.0,161356631888.0,154230295158.0,162383706021.0,171457201936.0,174239354071.0,195914852576.0,229385469337.0,265268662473.0,309978579744.0,346915160682.0,402643260488.0,464917553191.0,387976400617.0,431052143940.0,501360549669.0,512777309841.0,526014468085.0,501736471833.0,388159512246.0,370956547619.0,401745275035.0,439788625884.0,408742840909.0,367633418887.0,503367986030.0,596297651036.0,482949731777.0,483592648313.0,Europe
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414.0,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772231386.9,788641965.4,865975308.6,882765471.6,1024098400.0,972101725.0,1217953547.0,1575789254.0,1452788985.0,1382400000.0,1604162497.0,1851250008.0,1945916583.0,2275583317.0,2395423742.0,2447174803.0,2581207388.0,2619913956.0,2850782044.0,2957255380.0,3487009748.0,3525225787.0,3627560239.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007055042.0,6050875807.0,6330473097.0,7273938315.0,8130258378.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,21573872421.0,21703100877.0,22162204925.0,22731612922.0,24360801287.0,24524109484.0,28971588940.0,33111525237.0,34186180699.0,33433659301.0,36924841394.0,41182939601.0,41047772331.0,42914268287.0,Asia
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,17570366.22,19009433.31,21734268.69,26529816.78,35994511.42,40106775.91,40287427.2,40444701.77,41754147.3,44431330.23,46947124.23,51689636.6,52877742.47,48439093.12,47363231.3,41548740.51,39939390.74,40118409.87,45931133.59,53736786.09,55572375.53,52533788.56,51133123.13,43542088.25,39742511.24,39969705.97,37458801.21,37331507.28,29664450.93,27328612.61,26930980.34,22613287.54,21017423.61,24778159.58,30587565.8,30070666.07,29200359.39,22766972.19,37602264.73,44176245.55,47562844.61,65071879.78,101055723.0,94385014.94,99149244.4,84863440.58,97541943.04,109355638.9,130995566.3,125160115.5,124685688.2,175390280.7,152373433.9,151435609.6,162588620.6,Oceania
